file,folder,model,auc,precision,recall,f1,threshold,time
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.0,0.0,0.0,0.9767347330913547,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.0,0.0,0.0,0.748082886164833,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.013333333333333334,0.038461538461538464,0.019801980198019802,0.5194310392383111,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.020689655172413793,0.11538461538461539,0.03508771929824561,0.4051051157750502,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.016129032258064516,0.07692307692307693,0.02666666666666667,0.43470542830521836,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.012048192771084338,0.038461538461538464,0.01834862385321101,0.5024816522206903,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.023809523809523808,0.038461538461538464,0.029411764705882353,0.5837755128895493,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.047619047619047616,0.038461538461538464,0.0425531914893617,0.6462773199407235,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.0,0.0,0.0,0.8069886803012567,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.0,0.0,0.0,0.959733021359776,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.0,0.0,0.0,1.1078701508222808,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.0,0.0,0.0,0.9156904164010182,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,IForest,0.4084915084915085,0.0,0.0,0.0,1.3241562712077606,0.13228893280029297
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.0,0.0,0.0,1.0977612733840942,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.0,0.0,0.0,0.8516445159912109,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.0273972602739726,0.07692307692307693,0.04040404040404041,0.6055276989936829,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.013605442176870748,0.07692307692307693,0.023121387283236993,0.4824693202972412,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.016129032258064516,0.07692307692307693,0.02666666666666667,0.517457902431488,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.024096385542168676,0.07692307692307693,0.03669724770642202,0.5869263410568237,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.023809523809523808,0.038461538461538464,0.029411764705882353,0.6542943120002747,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.0,0.0,0.0,0.730603039264679,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.0,0.0,0.0,0.8768637180328369,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.0,0.0,0.0,0.9566662907600403,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.0,0.0,0.0,1.245781421661377,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.0,0.0,0.0,1.0110851526260376,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,AutoEncoder,0.4067932067932068,0.0,0.0,0.0,1.4156728982925415,2.7794740200042725
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.0,0.0,0.0,1.0272083736137219,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.0,0.0,0.0,0.7961039676008088,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.034482758620689655,0.07692307692307693,0.047619047619047616,0.5649995615878959,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.02666666666666667,0.15384615384615385,0.045454545454545456,0.44944735858143936,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.016129032258064516,0.07692307692307693,0.02666666666666667,0.47769763038729723,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.024096385542168676,0.07692307692307693,0.03669724770642202,0.5287398013581251,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.023809523809523808,0.038461538461538464,0.029411764705882353,0.5983100785575557,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.047619047619047616,0.038461538461538464,0.0425531914893617,0.6830914512190509,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.0,0.0,0.0,0.8183975554570392,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.0,0.0,0.0,0.8861070627980547,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.0,0.0,0.0,1.1361853192325633,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.0,0.0,0.0,0.8765524709785834,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_5,0.4177822177822178,0.0,0.0,0.0,1.2026463973671746,2.2507426738739014
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.0,0.0,0.0,1.0496621138857047,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.0,0.0,0.0,0.8136426175687606,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.016129032258064516,0.038461538461538464,0.022727272727272728,0.5776231212518163,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.012422360248447204,0.07692307692307693,0.0213903743315508,0.45961337309334416,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.016129032258064516,0.07692307692307693,0.02666666666666667,0.49585439078009674,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.024096385542168676,0.07692307692307693,0.03669724770642202,0.5467972157101708,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.023809523809523808,0.038461538461538464,0.029411764705882353,0.6257750965291672,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.047619047619047616,0.038461538461538464,0.0425531914893617,0.6828730701987247,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.0,0.0,0.0,0.8135092230608174,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.0,0.0,0.0,0.8775103779743912,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.0,0.0,0.0,1.149541976562091,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.0,0.0,0.0,0.9273751088241298,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_10,0.4035964035964036,0.0,0.0,0.0,1.277762094155233,0.013669729232788086
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.0,0.0,0.0,1.0625670507370102,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.0,0.0,0.0,0.8220613629786248,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.014925373134328358,0.038461538461538464,0.021505376344086023,0.5815556752202392,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.012345679012345678,0.07692307692307693,0.02127659574468085,0.46130283134104644,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.016129032258064516,0.07692307692307693,0.02666666666666667,0.4990569269246124,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.024096385542168676,0.07692307692307693,0.03669724770642202,0.5552459573509875,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.023809523809523808,0.038461538461538464,0.029411764705882353,0.640292004225661,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.0,0.0,0.0,0.6859133753352202,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.0,0.0,0.0,0.8217180067866805,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.0,0.0,0.0,0.862625538043514,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.0,0.0,0.0,1.168380302739472,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.0,0.0,0.0,0.9540534743829123,0.014499902725219727
dati/TSB-UAD-Public/Daphnet/S01R02E0.test.csv@1.out,Daphnet,KNN_30,0.3964035964035964,0.0,0.0,0.0,1.3231338635882428,0.014499902725219727
dati/TSB-UAD-Public/Dodgers/101-freeway-traffic.test.out,Dodgers,IForest,0.7903398447952904,1.0,0.039603960396039604,0.0761904761904762,0.7886574646205042,0.07137203216552734
dati/TSB-UAD-Public/Dodgers/101-freeway-traffic.test.out,Dodgers,IForest,0.7903398447952904,1.0,0.10891089108910891,0.19642857142857142,0.6014638264710337,0.07137203216552734
dati/TSB-UAD-Public/Dodgers/101-freeway-traffic.test.out,Dodgers,IForest,0.7903398447952904,0.9411764705882353,0.15841584158415842,0.2711864406779661,0.41427018832156304,0.07137203216552734
dati/TSB-UAD-Public/Dodgers/101-freeway-traffic.test.out,Dodgers,IForest,0.7903398447952904,0.9333333333333333,0.27722772277227725,0.42748091603053434,0.32067336924682777,0.07137203216552734
dati/TSB-UAD-Public/Dodgers/101-freeway-traffic.test.out,Dodgers,IForest,0.7903398447952904,0.9056603773584906,0.4752475247524752,0.6233766233766234,0.26232893877227126,0.07137203216552734
dati/TSB-UAD-Public/Dodgers/101-freeway-traffic.test.out,Dodgers,IForest,0.7903398447952904,0.9142857142857143,0.31683168316831684,0.47058823529411764,0.3049594655332087,0.07137203216552734
